4.39691,-0.1909924,0.8696308,0.09790389,0.9488513,-0.1388558,-0.2181153,-0.1811796,0.1143894,0.7725191,-0.1292868,0.9927124,0.03310999,0.1035616,-0.05196975,
4.39691,-0.191197,-0.1277971,0.09783413,0.9489199,-0.1389484,-0.2183742,-0.180436,0.1149773,-0.224242,-0.1297234,0.9924569,0.03349042,0.1009274,-0.06100341,
4.41691,-0.1912228,-0.1277816,0.0978237,0.9489065,-0.1389387,-0.2184209,-0.1804574,0.1153548,-0.2237818,-0.1313656,0.9922037,0.03085302,0.1011319,-0.06597262,
4.430828,-0.1912249,-0.1277593,0.09781314,0.948907,-0.1389454,-0.2184157,-0.1804561,0.1156804,-0.2240886,-0.1292931,0.9923521,0.02477295,0.1015237,-0.06570201,
4.444749,-0.1912307,-0.1277349,0.09780688,0.9489304,-0.1389689,-0.2183585,-0.1803839,0.1153782,-0.2239352,-0.1314828,0.9924937,0.02640384,0.1008527,-0.06393515,
4.45867,-0.1912352,-0.1277207,0.09780185,0.9489516,-0.1390211,-0.2183117,-0.1802889,0.115584,-0.224047,-0.1289965,0.9925162,0.02779961,0.1004864,-0.06357142,
4.472591,-0.1912413,-0.1277333,0.0978066,0.9489459,-0.1391163,-0.2182847,-0.180278,0.1155733,-0.2236231,-0.1308144,0.9923859,0.03126959,0.1004832,-0.06399742,
4.486513,-0.1912253,-0.1277469,0.09779993,0.9489173,-0.1391964,-0.2182313,-0.1804318,0.1157958,-0.2236641,-0.13155,0.9922771,0.03022401,0.1015585,-0.06448683,
4.500434,-0.1911803,-0.1277486,0.09776583,0.9488539,-0.1393083,-0.2182054,-0.1807092,0.1158543,-0.2234939,-0.1309772,0.9921263,0.03203517,0.1022371,-0.0648598,
4.514355,-0.1911244,-0.127746,0.09772208,0.9487973,-0.1394663,-0.2181285,-0.1809774,0.1159804,-0.2237809,-0.1296546,0.9922316,0.02898847,0.1022187,-0.06471077,
4.542198,-0.1910653,-0.1277428,0.09767386,0.9487242,-0.1396674,-0.2180811,-0.181263,0.1159542,-0.2236243,-0.131384,0.9922839,0.02806617,0.1016524,-0.06520544,
4.556119,-0.1910166,-0.1277426,0.09763274,0.9486526,-0.1398328,-0.2180846,-0.1815057,0.1160609,-0.2235217,-0.1298825,0.9922957,0.02932845,0.101328,-0.06497362,
4.570041,-0.1909771,-0.1277523,0.09759626,0.9485754,-0.1399707,-0.2181141,-0.1817667,0.1160855,-0.2235533,-0.129565,0.9923978,0.02821302,0.1006192,-0.06500994,
4.583962,-0.1909481,-0.1277594,0.0975645,0.9485435,-0.1400409,-0.2181018,-0.181894,0.1160162,-0.223508,-0.1305826,0.9924178,0.02895131,0.1003025,-0.06487127,
4.597883,-0.1909283,-0.1277676,0.09752442,0.9485157,-0.1401158,-0.2180815,-0.1820057,0.1157894,-0.223796,-0.1300674,0.9925153,0.03072605,0.09959152,-0.06364741,
4.611804,-0.1909091,-0.1277815,0.09748468,0.9484572,-0.1402125,-0.2180997,-0.1822141,0.1158273,-0.2243863,-0.1302725,0.9925398,0.02883657,0.1004411,-0.06280931,
4.625726,-0.1908858,-0.1278067,0.09745713,0.9484009,-0.1402776,-0.2181403,-0.1824083,0.1160397,-0.2242052,-0.1291951,0.9923977,0.03292898,0.1016981,-0.06099238,
4.639647,-0.1908659,-0.127833,0.09743622,0.948361,-0.1403253,-0.218182,-0.182529,0.116148,-0.2245406,-0.1308583,0.9924228,0.0284123,0.1015942,-0.06299501,
4.653568,-0.1908425,-0.1278514,0.09742176,0.9483237,-0.1403753,-0.2182029,-0.1826597,0.1164717,-0.2244684,-0.1291654,0.9922783,0.03013477,0.1014393,-0.06469771,
4.66749,-0.1908241,-0.127859,0.09742048,0.948303,-0.1404079,-0.2181978,-0.1827482,0.1168003,-0.2244367,-0.130598,0.9921223,0.03066728,0.1017454,-0.06633837,
4.681411,-0.190822,-0.1278674,0.09742831,0.9482778,-0.1403776,-0.218281,-0.1828028,0.1171901,-0.2249006,-0.1299068,0.9920909,0.02710763,0.1020729,-0.0678375,
4.695329,-0.1908263,-0.1278679,0.09744292,0.9482616,-0.1403155,-0.2183924,-0.1828016,0.117915,-0.2243877,-0.1322135,0.9920163,0.02657663,0.1016322,-0.06977291,
4.70925,-0.1908424,-0.1278631,0.09745446,0.9482347,-0.1402615,-0.218556,-0.182787,0.1186817,-0.2242125,-0.1280496,0.9918282,0.02804669,0.1022941,-0.07089508,
4.723171,-0.1908478,-0.1278605,0.09746282,0.948217,-0.1402322,-0.2186979,-0.182731,0.119342,-0.2237722,-0.1292153,0.9916939,0.0295307,0.1024751,-0.0719035,
4.737092,-0.1908504,-0.1278597,0.09746774,0.9482214,-0.1402228,-0.2187638,-0.1826367,0.1203032,-0.2237116,-0.1275967,0.9915823,0.02853871,0.1043367,-0.07116209,
4.751014,-0.1908368,-0.1278538,0.09746648,0.9482164,-0.1402272,-0.2188274,-0.1825828,0.1211651,-0.2227423,-0.1325215,0.9915227,0.02606987,0.1055322,-0.07117756,
4.764935,-0.1908262,-0.1278463,0.0974593,0.948221,-0.1402333,-0.2188414,-0.1825382,0.1224143,-0.2223305,-0.1276826,0.9915286,0.02243298,0.1065922,-0.07075338,
4.778856,-0.1908312,-0.1278424,0.09744657,0.9482462,-0.140203,-0.2188439,-0.182427,0.1234158,-0.2215146,-0.1281066,0.9915413,0.02173326,0.1070087,-0.07016104,
4.792777,-0.1908724,-0.1278411,0.09743118,0.948303,-0.1400948,-0.2188994,-0.1821479,0.1248158,-0.2210778,-0.1272679,0.991825,0.02201347,0.1061861,-0.0672548,
